,open,high,low,close,volume
2016-04-26,46679.83573966718,47371.40066474332,46542.172471116224,47232.10869081279,60202420
2016-04-27,47277.01083253745,47751.558578102275,47087.739269972895,47561.14947819133,43868706
2016-04-28,47460.00075356186,48819.41544950491,47140.34621428037,48492.80472663851,30060240
2016-04-29,48591.8876270464,48803.91029955086,47819.11763960553,48028.68286117613,34581551
2016-05-02,47927.24726161279,49363.23600593619,47633.03128746867,49062.0536776981,33740807
2016-05-03,48959.017988772444,49894.97860245482,48773.41613864989,49706.54291263162,51946545
2016-05-04,49616.10784362222,49988.387047198295,49265.56420847927,49637.69092504761,81400857
2016-05-05,49713.090581287186,50618.23886172566,49453.74006419327,50355.536737622344,133143572
2016-05-06,50293.42062887061,50596.13927034975,49467.392971578294,49766.9427158817,45905085
2016-05-09,49632.771457917996,49803.6633693192,49117.718943188105,49287.42177192866,58057280
2016-05-10,49227.71696069735,49561.54391813203,48612.33741376604,48944.24204830306,90480184
2016-05-11,48941.105469210284,49544.67537729805,48056.40321107213,48656.46274105082,39947048
2016-05-12,48541.538853751576,48822.51332210177,47789.49986568317,48067.73178212431,33800670
2016-05-13,47957.014384829105,49337.317283959135,47416.81253545799,48787.75769870177,132454034
2016-05-16,48993.76852665818,49529.36798364071,48179.05547964293,48711.56994414373,45701868
2016-05-17,48627.730960424946,49541.83213229973,48043.19722678824,48953.38386056249,55739632
2016-05-18,48921.75582639895,49430.595662317406,48164.21464005256,48670.44052157981,22423051
2016-05-19,48634.69334837036,49077.072975916926,47209.59780258996,47642.95662436217,38479156
2016-05-20,47602.807256130196,48313.62949851708,47076.041996018284,47784.84978410867,128456777
2016-05-23,47844.231705375205,48000.03390092513,46592.915915724334,46745.13897425989,63018367
2016-05-24,46833.78112223445,47167.626671999125,46359.80952618679,46692.649043225145,49288075
2016-05-25,46664.0773974357,47242.36488777558,45396.762723815904,45966.404256228234,100371749
2016-05-26,45852.731334677126,47556.50935064006,45385.21681661599,47076.51711095249,21965529
2016-05-27,47196.50952533892,48267.174642600345,46624.452254089294,47689.146242992865,40635755
2016-05-30,47680.052772510775,48311.182187139064,47189.12256814243,47818.823155234066,155947156
2016-05-31,47984.30706096667,49141.58543778615,47444.54024363578,48594.94961250746,48766256
2016-06-01,48376.701345421985,48839.43882892176,47720.328997916404,48181.196418861015,48597881
2016-06-02,48200.02594083207,49004.75569679925,47712.96371257034,48514.51554478588,90160901
2016-06-03,48700.6760584042,49077.21897633094,48310.24516362316,48686.67986606856,93349534
2016-06-06,48652.28135032808,49462.99487356142,48080.98792040636,48888.9227115604,26082114
2016-06-07,48866.87445046966,50225.32422092557,48341.53653572164,49691.12528894282,61930100
2016-06-08,49720.49390592515,50760.042772321016,49176.608898233535,50210.79444079192,120291537
2016-06-09,50154.67927679911,50917.29523307786,49691.74702251542,50451.62216887564,36251506
2016-06-10,50420.13309846477,50699.75304592356,49236.45280988786,49511.031059741326,41504737
2016-06-13,49477.57991249941,49618.90262276747,48797.2316929598,48937.01037556558,50725683
2016-06-14,48875.60218558464,49455.10054222944,48296.10610124145,48875.60443126029,70753036
2016-06-15,48995.72664456102,49405.38988508131,48557.06576573445,48966.48450679041,24488178
2016-06-16,49011.639247440144,49280.29310301947,48084.986928500985,48350.01413251751,10546133
2016-06-17,48374.249889645915,49976.683319937874,48181.171275178436,49778.00183861496,55688281
2016-06-20,49858.49993675022,51355.0150760086,49320.26587996182,50806.546635487575,89564757
2016-06-21,50779.68462155155,51825.37217525516,50227.9530934616,51268.33140122455,42778829
2016-06-22,51188.94712536172,51923.88535816867,50644.03670441012,51376.97338272526,36848801
2016-06-23,51315.051357009324,51774.36350007978,50833.63753876176,51292.75006684386,45995326
2016-06-24,51292.93298100734,51608.90534091754,50433.98015155478,50746.58693575673,111140602
2016-06-27,50639.08417767209,51088.7484595492,50358.50805975875,50807.24063666465,35864297
2016-06-28,50756.40687296292,51140.35153047909,50625.17376185229,51008.46670664492,66497487
2016-06-29,50955.81406955763,51507.97512240648,49759.0785436712,50304.17842340322,28085052
2016-06-30,50517.926534714956,50688.3905369389,50341.16103968067,50511.603706615206,28765313
2016-07-01,50231.38402461234,50912.81777560027,49788.96859923052,50468.31556384472,76290203
2016-07-04,50450.185354281944,50830.61756267297,48991.15841735203,49363.39541508681,113205828
2016-07-05,49533.76762520696,49918.49112742724,48462.02516499679,48841.37089549586,77985589
2016-07-06,48853.272996824366,49428.13573553127,48040.57518083059,48612.605959596,17905506
2016-07-07,48685.857133112986,49894.59006236999,48548.75045106007,49754.47399482153,40530342
2016-07-08,49764.40760641879,50699.79221768222,49255.12252834213,50186.190644786104,56344320
2016-07-11,50119.208804199385,50270.59507643519,49299.848298996105,49449.21082627056,51511756
2016-07-12,49227.488878869946,49884.79448712271,49085.638094554044,49741.46266879757,19147750
2016-07-13,49761.90200157119,50100.19221830964,48547.58465111323,48879.8787174646,26138915
2016-07-14,48804.05560393374,49670.45735215745,48651.26222176528,49515.436812031505,33486513
2016-07-15,49436.178897566686,49949.8919603311,48795.158874224086,49307.53514319623,48338142
2016-07-18,49258.327479875836,49665.38947043289,48874.32773829428,49281.21133476424,19010682
2016-07-19,49453.1891022236,50250.086114015874,49315.19552536632,50110.259057155126,67500535
2016-07-20,50351.273121620565,50497.543915691254,49279.32905983379,49422.90293213093,47728647
2016-07-21,49444.37302575604,49870.91407157623,48187.218960932165,48606.53221777257,29678453
2016-07-22,48561.350771686906,49074.21293600125,47755.99719257889,48265.737348597395,55081643
2016-07-25,48152.09794646833,49229.11090927027,47820.90804249356,48892.82627929429,24337338
2016-07-26,48938.64278474098,49332.393645498865,47692.09302125881,48078.9267731574,48714665
2016-07-27,48250.367148735364,48756.91371475001,45982.68786763453,46470.54938251093,20321191
2016-07-28,46447.56129517184,46847.24542780865,45780.640251562305,46178.00483421001,21859388
2016-07-29,45958.290252869076,46728.07203021657,45740.09856484062,46507.27398571336,39845114
2016-08-01,46569.59835305568,47644.18647549969,46167.67849103035,47236.51081198679,34948988
2016-08-02,47329.60450023487,47745.290694617244,46635.66168156364,47048.88235097198,60592271
2016-08-03,46899.65782104935,47361.20062767566,46384.30640323757,46845.314412587555,49535748
2016-08-04,46861.84932673264,47940.0865060055,46453.741577134366,47526.19315746872,142910821
2016-08-05,47569.08326706984,48149.06557133461,45975.02135981888,46542.48696951414,43791604
2016-08-08,46535.68177821188,46743.83044218761,46107.45534242263,46314.615201445995,9605326
2016-08-09,46241.36669978613,47004.18349900077,45685.96595425057,46446.3210656791,18080852
2016-08-10,46540.69415861551,47109.86147891562,46173.795487480114,46741.38071639344,27493776
2016-08-11,46703.67166383423,47134.25903257553,46079.422997781665,46508.208279851926,271589690
2016-08-12,46370.06158507352,46715.713369526435,46208.016027118756,46553.02841277279,49090298
2016-08-15,46362.20992484752,46654.558866524814,44936.68809364968,45221.84617588181,87033125
2016-08-16,45335.88206197049,45798.02658957536,44379.809247020625,44836.86691831335,82733744
2016-08-17,44892.16547960606,45529.886914605995,44462.58740321524,45098.335970081935,26537777
2016-08-18,45106.270891251756,45237.14194963986,44489.04331373271,44618.49915418726,20398484
2016-08-19,44579.21036716338,45017.70717204142,44224.09493466619,44661.93277756831,68936079
2016-08-22,44614.68059433915,45092.21949195745,44463.75885902599,44940.196606958976,16474210
2016-08-23,44843.50897400242,45402.194713624114,44247.36334545461,44805.57650092168,81520341
2016-08-24,44766.91326314351,45441.956087237915,44253.30399448381,44926.51570520522,47157607
2016-08-25,44736.01944207221,44857.290139025215,44331.508212546934,44452.009012150826,68036894
2016-08-26,44386.56999583583,44878.66151718398,43862.13910772479,44353.86807941424,58191781
2016-08-29,44326.28551625189,45233.52206180264,43807.92081259681,44710.66234177224,59766018
2016-08-30,44765.19862349007,45119.45939446278,44495.019062871,44848.77540764844,52681601
2016-08-31,44845.194101671135,45279.96900069622,44144.56442977001,44576.73662915597,57559769
2016-09-01,44647.60678573128,45028.50386694701,44338.59902657512,44719.00197898373,51165501
2016-09-02,44839.6659298547,45556.10970606556,44433.762707882146,45147.42058894611,25123063
2016-09-05,45242.967889507156,45510.04500317996,43846.28165368439,44106.65089034313,41062435
2016-09-06,44148.156117500715,44964.01975663541,43895.38177184669,44708.03974555457,147955030
2016-09-07,44709.10045981917,45010.63378472357,44293.07046802849,44593.82634523908,58503169
2016-09-08,44506.352164981705,45029.655526358896,44330.2993852647,44852.23454745397,88521705
2016-09-09,44918.61083574289,46043.3174286406,44432.97823171458,45550.84944664166,30583218
2016-09-12,45703.87728687359,45977.50543828877,44609.06137239422,44877.7434780833,30318154
2016-09-13,44908.449372262774,45200.42145552258,44210.46837190849,44499.783515926356,27393254
2016-09-14,44670.41875002414,45181.47273624715,43855.159068201865,44362.69249804461,25690942
2016-09-15,44227.335560907755,44557.54738053112,43647.46877754628,43975.80259212449,22216244
2016-09-16,43874.292069788244,45273.95751319546,43525.818789823934,44917.20088916231,56183902
2016-09-19,44994.027405010806,45536.87950191395,44003.10762768436,44540.487777486305,41850911
2016-09-20,44564.031007236386,45070.60210508856,43758.18043939134,44261.31043260446,77460679
2016-09-21,44377.6098741206,44577.761811976554,44191.46057449828,44391.55402129898,42812270
2016-09-22,44390.18040094874,44711.21685741616,43480.471986480436,43797.22006467447,15035335
2016-09-23,43721.19024349206,44255.15549052269,43062.824342703396,43595.25150466789,62416608
2016-09-26,43576.62820244064,44059.057218099144,43305.421954604266,43786.54452183637,18116374
2016-09-27,43652.32265197486,43927.812095776615,43380.99155312745,43656.45530944173,55657685
2016-09-28,43557.914772876306,43830.16046933627,43364.06888380005,43635.96722325916,33999446
2016-09-29,43720.83429209837,43880.11939711021,43235.26175961154,43393.353777414144,56164114
2016-09-30,43469.100123511256,43899.576704532905,42211.8701581952,42634.07746987398,24293619
2016-10-03,42665.03017547461,43231.91538191204,42229.83386820407,42795.389371127094,73787236
2016-10-04,42648.0810058323,44282.732783281186,42128.19536968594,43749.42166176666,50949132
2016-10-05,43718.06176346626,44291.101228269246,43270.643157924096,43842.410020024516,42094684
2016-10-06,43734.99612523828,44218.01740577815,43519.22843108892,44000.937682324235,21426912
2016-10-07,44104.474815086425,44540.59630241662,43976.52042188078,44411.75045164826,123629652
2016-10-10,44359.902208190484,44907.94102374029,43254.68069582724,43795.74976114137,31773310
2016-10-11,43700.647491051124,44968.20701850683,43442.61671398315,44704.25046072393,57025206
2016-10-12,44706.91449118065,45147.14776849441,44455.67435424062,44894.85147916421,31111686
2016-10-13,44837.372200637576,46358.81152257256,44319.072260769586,45829.048251728156,330553325
2016-10-14,45965.04539423602,46348.899441689435,45130.821740863066,45510.88307928511,53878617
2016-10-17,45443.99929359898,46752.03744787406,45232.74324063883,46535.70636344334,36769882
2016-10-18,46405.478212629925,47596.62032282315,45876.87515389535,47060.55530553639,67687559
2016-10-19,46857.920694383705,48028.249765898785,46275.30765097714,47438.41903338089,72751818
2016-10-20,47435.49810737677,47789.297603925996,47275.79295487412,47628.94117010312,60905438
2016-10-21,47575.412897433824,48104.57120205716,47005.93238185317,47534.63715764677,42532321
2016-10-24,47398.79223363992,48567.309612968114,47095.195528870645,48258.20821393663,62319637
2016-10-25,48372.98809029824,48789.568663026934,47998.54611793927,48414.803012873774,46263449
2016-10-26,48479.412097621935,49044.10803469198,46779.5541813713,47330.87173683073,49371651
2016-10-27,47328.2005832134,47907.20394288315,46113.933114376,46685.06853030916,33761361
2016-10-28,46812.45585872279,47052.21236320722,46347.73920254081,46586.33761096538,24054087
2016-10-31,46648.06786562805,47009.00961769807,46432.15692387409,46792.430492413056,66263982
2016-11-01,46715.42363725891,46963.12919424417,46561.02142672159,46808.41961659632,67705884
2016-11-02,46711.131109576105,47922.8789275476,46331.93115027437,47536.97478700614,95616212
2016-11-03,47614.74352311602,47740.25807992552,46387.37420630421,46509.976548809944,51227696
2016-11-04,46546.846584509985,46884.869837445076,46238.753799376005,46576.58024571377,44887356
2016-11-07,46592.3927867866,46743.0651380348,45463.7163162843,45611.215697651176,24707739
2016-11-08,45533.9961099027,46319.075180269254,45235.64562739257,46017.556286804094,49021603
2016-11-09,46073.50880957232,46207.09074233539,45889.18238116207,46022.616761496,59866798
2016-11-10,45953.07669037157,46794.58413095065,45454.38597034687,46292.213044672084,20128841
2016-11-11,46282.77066878776,46495.550613027335,45653.99957395469,45864.85821166836,85330687
2016-11-14,45997.58598789685,46859.580845947385,45731.57794157447,46590.145973613515,35022974
2016-11-15,46528.569246592,47780.25441393044,46007.42693889593,47251.020307599094,45330172
2016-11-16,47102.369612939925,48129.45689193859,46633.10469040295,47654.68939486428,67417749
2016-11-17,47554.37177586027,47862.46517579037,47331.3235295936,47639.01989736145,49817504
2016-11-18,47733.75474053845,48163.80664657236,47580.100061525256,48009.26510130951,100856991
2016-11-21,48033.7240107176,48497.57308753617,47200.03953459613,47660.28238354927,68472080
2016-11-22,47647.99771902695,48481.7225055054,47342.71578228933,48173.076376416764,46425874
2016-11-23,48124.0271468847,49701.676988837804,47635.04853227498,49201.74786951905,10505492
2016-11-24,49249.50898111386,50277.708408842394,48907.079719747715,49930.543946960664,82279035
2016-11-25,49845.75141280478,50142.83329398926,49275.8952612432,49571.34165364163,27722503
2016-11-28,49601.64615831151,50157.921958677485,49253.83673288705,49808.66093444697,76550868
2016-11-29,49735.81531269743,50232.45676559894,48602.46281162675,49092.6822010521,63887111
2016-11-30,49004.5451871999,50004.4025054208,48439.904876226145,49434.80465754496,45269341
2016-12-01,49371.77652392053,49909.05202646711,49223.7761335288,49759.888204570656,80533128
2016-12-02,49722.52773943425,50107.43556525498,48333.64471824258,48710.72002376127,64880225
2016-12-05,48705.96295082733,48843.720670128736,47887.75611024762,48023.58381960526,58921391
